Format Version,1.23,Take Name,Sofia chen31 1e mouv_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-10-27 11.14.59.167 ,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
1186,9.883333,-0.015945,0.912089,-0.074717,-0.402811,-0.105808,0.761415,1.434368,-0.032145,0.889051,-0.146271,-0.432619,-0.112516,0.835672,1.425092,-0.028859,0.885300,-0.133755,-0.444434,-0.144784,1.003440,1.384296,-0.006461,0.912766,-0.230854,-0.336932,-0.179120,1.197865,1.341641,-0.087260,0.948405,-0.109901,-0.284315,-0.214105,1.316935,1.270196,-0.063597,0.872602,-0.282858,-0.393082,-0.191737,1.159068,1.381752,-0.580858,0.769506,-0.012366,0.265163,-0.282388,1.173854,1.477593,-0.626933,0.663634,0.162919,0.374169,-0.333387,0.925048,1.368809,-0.527330,0.775447,0.248155,0.242949,-0.316661,0.763066,1.210885,-0.091091,0.858507,-0.146395,-0.482947,-0.147578,1.154106,1.323588,-0.700294,-0.644938,0.107563,0.286485,-0.078957,1.156097,1.209970,0.552157,0.368679,-0.324293,-0.673819,-0.119011,0.889493,1.149495,0.383749,0.696697,-0.238723,-0.557101,-0.236711,0.698041,1.117773,0.178954,0.875468,0.019642,-0.448492,-0.167655,0.764265,1.501913,-0.042623,0.735061,-0.335501,-0.587629,-0.282705,0.439166,1.545759,0.015248,0.829752,-0.029761,-0.557130,-0.064851,0.068330,1.758292,0.021962,0.840905,0.403757,-0.359691,-0.043962,0.758565,1.366822,-0.089780,0.887769,-0.099139,-0.440428,-0.157774,0.524608,1.136257,-0.081176,0.976670,-0.012564,-0.198413,-0.043471,0.073199,1.182429,0.017905,0.825972,-0.016883,-0.563174,-0.191580,0.004453,1.710370,-0.077835,0.976435,0.027835,-0.199352,-0.086717,0.006645,1.055397
1187,9.891667,-0.015649,0.909663,-0.074033,-0.408395,-0.106478,0.763766,1.441203,-0.031311,0.885905,-0.143840,-0.439889,-0.113161,0.838040,1.432044,-0.029567,0.881558,-0.131705,-0.452366,-0.145076,1.005782,1.392189,-0.004307,0.911803,-0.232253,-0.338608,-0.179674,1.200410,1.350688,-0.087308,0.949121,-0.112065,-0.281050,-0.214406,1.319289,1.278805,-0.062708,0.869515,-0.280131,-0.401918,-0.191677,1.161531,1.390908,-0.574014,0.777247,-0.009420,0.257499,-0.280492,1.176946,1.488355,-0.621376,0.667276,0.166746,0.375274,-0.338073,0.929067,1.380747,-0.519501,0.778906,0.252317,0.244459,-0.324129,0.768010,1.220968,-0.090265,0.854323,-0.144000,-0.491171,-0.148565,1.156624,1.331958,-0.703520,-0.640033,0.106092,0.290106,-0.082032,1.158320,1.217101,0.560184,0.367807,-0.315794,-0.671704,-0.125743,0.892494,1.155742,0.396570,0.695608,-0.231253,-0.552615,-0.246423,0.702412,1.123591,0.178261,0.872218,0.022780,-0.454907,-0.167496,0.766698,1.509495,-0.046090,0.732834,-0.329610,-0.593454,-0.282803,0.441519,1.552061,0.018431,0.827717,-0.025959,-0.560242,-0.064035,0.067239,1.757560,0.019328,0.839444,0.401108,-0.366160,-0.045460,0.760835,1.372911,-0.094014,0.886408,-0.092924,-0.443630,-0.158854,0.525321,1.143730,-0.083079,0.976237,-0.012251,-0.199775,-0.043384,0.073314,1.182425,0.016267,0.823194,-0.016903,-0.567275,-0.191719,0.004734,1.710371,-0.079618,0.976036,0.027761,-0.200612,-0.086761,0.006746,1.055444
1188,9.900000,-0.014919,0.907515,-0.072261,-0.413487,-0.107468,0.766075,1.447572,-0.031177,0.882851,-0.140205,-0.447152,-0.113992,0.840391,1.438644,-0.028980,0.877862,-0.129878,-0.460055,-0.145585,1.008269,1.400180,-0.002366,0.910877,-0.233223,-0.340448,-0.180001,1.203104,1.359507,-0.087734,0.949804,-0.114203,-0.277728,-0.214512,1.321859,1.287310,-0.062427,0.866506,-0.277230,-0.410382,-0.191500,1.164227,1.399875,-0.565595,0.785741,-0.006145,0.250350,-0.278499,1.180071,1.498879,-0.616253,0.670267,0.170044,0.376907,-0.343388,0.933642,1.392099,-0.512487,0.781869,0.256114,0.245855,-0.331712,0.773808,1.230596,-0.089650,0.850252,-0.141231,-0.499088,-0.149410,1.159204,1.340201,-0.706557,-0.634643,0.105042,0.294910,-0.084929,1.160728,1.224177,0.569030,0.367960,-0.307059,-0.668225,-0.132559,0.895821,1.161765,0.411337,0.693626,-0.223684,-0.547403,-0.255839,0.706934,1.129093,0.177162,0.868996,0.025856,-0.461293,-0.167723,0.769070,1.516535,-0.048908,0.730980,-0.324577,-0.598269,-0.283054,0.443723,1.557732,0.018789,0.826103,-0.023117,-0.562732,-0.063717,0.066576,1.757290,0.016539,0.838394,0.397952,-0.372098,-0.047213,0.763081,1.378609,-0.098023,0.884566,-0.087113,-0.447601,-0.159806,0.525744,1.150918,-0.083690,0.975979,-0.011442,-0.200825,-0.043300,0.073367,1.182469,0.015883,0.821959,-0.015942,-0.569102,-0.191921,0.004781,1.710577,-0.079872,0.975988,0.027017,-0.200845,-0.086911,0.006970,1.055478
1189,9.908333,-0.014401,0.905561,-0.070407,-0.418084,-0.108413,0.768498,1.453884,-0.031073,0.879893,-0.136971,-0.453941,-0.114796,0.842856,1.445208,-0.028370,0.874352,-0.127529,-0.467375,-0.146143,1.011041,1.407945,0.000012,0.909986,-0.235651,-0.341166,-0.180242,1.206135,1.368256,-0.088381,0.950833,-0.115485,-0.273438,-0.214454,1.324524,1.295321,-0.061724,0.863600,-0.274638,-0.418280,-0.191284,1.167223,1.408719,-0.556866,0.792902,-0.006954,0.247302,-0.276569,1.183570,1.509123,-0.607675,0.676194,0.172053,0.379329,-0.347711,0.938628,1.402907,-0.510057,0.783339,0.254063,0.248343,-0.340056,0.780049,1.239430,-0.089785,0.845641,-0.139054,-0.507438,-0.150183,1.162129,1.348366,-0.709267,-0.629609,0.103879,0.299571,-0.087939,1.163553,1.231125,0.578337,0.368758,-0.297824,-0.663962,-0.139221,0.899591,1.167613,0.428018,0.690639,-0.217134,-0.540991,-0.265069,0.711734,1.134182,0.176197,0.865277,0.028897,-0.468419,-0.167971,0.771502,1.523450,-0.051804,0.730028,-0.319770,-0.601766,-0.283381,0.446034,1.563449,0.017858,0.825322,-0.021306,-0.563978,-0.063704,0.066314,1.757470,0.012880,0.836482,0.394659,-0.379968,-0.048856,0.765493,1.384318,-0.102082,0.883009,-0.081077,-0.450890,-0.160608,0.526267,1.158196,-0.085398,0.975638,-0.011814,-0.201738,-0.043203,0.073652,1.182455,0.015270,0.821963,-0.015781,-0.569118,-0.192080,0.004783,1.710881,-0.081393,0.975716,0.026796,-0.201582,-0.086820,0.007076,1.055561
1190,9.916667,-0.014008,0.903802,-0.068595,-0.422186,-0.109402,0.770975,1.460093,-0.031727,0.876901,-0.133078,-0.460790,-0.115656,0.845373,1.451666,-0.027469,0.870690,-0.125678,-0.474710,-0.146857,1.013835,1.415939,0.001090,0.908798,-0.236445,-0.343771,-0.180620,1.209137,1.377001,-0.087788,0.951252,-0.118015,-0.271080,-0.214887,1.327417,1.303914,-0.061268,0.860800,-0.272188,-0.425657,-0.191202,1.170237,1.417597,-0.548239,0.799943,-0.006232,0.243899,-0.274849,1.186995,1.519303,-0.600716,0.680882,0.175378,0.380504,-0.352182,0.943810,1.413378,-0.505293,0.784856,0.255927,0.251359,-0.347964,0.786659,1.248237,-0.088055,0.842439,-0.136193,-0.513804,-0.151105,1.165004,1.356584,-0.712397,-0.625237,0.099402,0.302801,-0.090506,1.166121,1.238482,0.590205,0.369661,-0.286337,-0.658043,-0.145321,0.903355,1.172995,0.447129,0.686610,-0.211559,-0.532808,-0.274114,0.717129,1.138740,0.175192,0.861417,0.032007,-0.475652,-0.168330,0.773962,1.530194,-0.054013,0.728031,-0.315494,-0.606233,-0.283840,0.448381,1.568962,0.017322,0.824831,-0.021160,-0.564717,-0.063699,0.066436,1.757824,0.009829,0.835712,0.390633,-0.385869,-0.050474,0.767988,1.389993,-0.106140,0.881845,-0.074647,-0.453334,-0.160985,0.526516,1.165655,-0.086604,0.975117,-0.010139,-0.203822,-0.042731,0.073419,1.182408,0.015272,0.822465,-0.017527,-0.568341,-0.192117,0.004858,1.711412,-0.082016,0.975459,0.026988,-0.202544,-0.086817,0.007197,1.055491
1191,9.925000,-0.013464,0.902110,-0.066516,-0.426135,-0.110425,0.773470,1.466134,-0.029943,0.875111,-0.130908,-0.464917,-0.116509,0.847912,1.457979,-0.028310,0.868691,-0.121890,-0.479289,-0.147048,1.016977,1.422679,0.001024,0.908151,-0.238331,-0.344179,-0.180584,1.212639,1.385386,-0.088164,0.951837,-0.119527,-0.268229,-0.215084,1.330607,1.311905,-0.061968,0.858449,-0.269168,-0.432174,-0.190872,1.173503,1.425831,-0.538894,0.807183,-0.006870,0.240833,-0.273012,1.190264,1.528757,-0.593402,0.685060,0.180031,0.382303,-0.356780,0.948980,1.423381,-0.504002,0.785706,0.255215,0.252019,-0.355917,0.794025,1.256144,-0.087363,0.838052,-0.133801,-0.521665,-0.151422,1.168551,1.364374,-0.716407,-0.620841,0.094451,0.303967,-0.092951,1.169458,1.245202,0.602295,0.371189,-0.275197,-0.650943,-0.151324,0.907814,1.178310,0.466697,0.682554,-0.204283,-0.524006,-0.282939,0.722534,1.143174,0.174331,0.857304,0.035113,-0.483121,-0.168741,0.776438,1.536744,-0.056800,0.728038,-0.311091,-0.608241,-0.284446,0.450792,1.574373,0.010644,0.825348,-0.018616,-0.564218,-0.064199,0.066266,1.758520,0.005487,0.833844,0.386743,-0.393832,-0.052108,0.770501,1.395523,-0.109803,0.880187,-0.068587,-0.456629,-0.161186,0.526880,1.172813,-0.087339,0.974776,-0.009559,-0.205165,-0.042424,0.073475,1.182386,0.011952,0.822681,-0.010538,-0.568279,-0.192054,0.004191,1.711226,-0.082419,0.975286,0.026710,-0.203250,-0.086793,0.007350,1.055517
1192,9.933333,-0.013075,0.900791,-0.064128,-0.429294,-0.111524,0.775803,1.471834,-0.030463,0.873031,-0.125768,-0.470182,-0.117431,0.850294,1.463997,-0.026992,0.865939,-0.120616,-0.484637,-0.147530,1.019970,1.430477,0.001680,0.907367,-0.239310,-0.345563,-0.180587,1.215787,1.393568,-0.088672,0.952310,-0.121354,-0.265548,-0.215150,1.333604,1.319875,-0.060287,0.857414,-0.263382,-0.437991,-0.190584,1.176699,1.434132,-0.530181,0.814366,-0.005258,0.235983,-0.271434,1.193602,1.538051,-0.588361,0.687750,0.187303,0.381770,-0.361628,0.954329,1.433396,-0.502612,0.784962,0.258367,0.253894,-0.363714,0.801138,1.264009,-0.087713,0.834586,-0.130616,-0.527932,-0.151878,1.171563,1.372219,-0.719670,-0.616293,0.089924,0.306873,-0.095170,1.172691,1.252200,0.615586,0.372992,-0.262645,-0.642611,-0.157113,0.912352,1.183453,0.486232,0.678610,-0.196658,-0.514191,-0.291541,0.728472,1.147255,0.173702,0.853692,0.037344,-0.489533,-0.169348,0.778690,1.542853,-0.061376,0.730571,-0.306739,-0.606968,-0.285158,0.453004,1.579808,0.008002,0.825007,-0.018195,-0.564773,-0.064466,0.066397,1.759031,0.002062,0.832900,0.382411,-0.400044,-0.053701,0.772917,1.400816,-0.113442,0.878946,-0.062359,-0.459015,-0.161258,0.526961,1.179940,-0.088152,0.974475,-0.008914,-0.206273,-0.042138,0.073470,1.182339,0.011795,0.823313,-0.009758,-0.567381,-0.192146,0.004002,1.711687,-0.083106,0.975034,0.026890,-0.204154,-0.086724,0.007461,1.055485
1193,9.941667,-0.012592,0.899922,-0.060881,-0.431597,-0.112766,0.778551,1.477381,-0.030403,0.871305,-0.121304,-0.474541,-0.118417,0.853104,1.469965,-0.026787,0.863552,-0.118512,-0.489403,-0.147906,1.023043,1.437946,0.002626,0.906642,-0.240850,-0.346387,-0.180681,1.219067,1.401899,-0.089299,0.952685,-0.123041,-0.263209,-0.215236,1.336640,1.327814,-0.058777,0.855898,-0.259891,-0.443216,-0.190381,1.179907,1.442465,-0.521551,0.821043,-0.003627,0.232079,-0.270057,1.197132,1.547235,-0.582344,0.691030,0.192470,0.382502,-0.366276,0.960039,1.442987,-0.502322,0.784626,0.259128,0.254730,-0.371477,0.808244,1.271523,-0.088662,0.831077,-0.128310,-0.533841,-0.152353,1.174802,1.380131,-0.722397,-0.611468,0.086044,0.311200,-0.097355,1.176180,1.259321,0.626423,0.373618,-0.251786,-0.636088,-0.162949,0.917291,1.188517,0.502747,0.676003,-0.188887,-0.504567,-0.300273,0.734578,1.151305,0.172883,0.851361,0.037903,-0.493821,-0.170228,0.781289,1.548698,-0.064070,0.728662,-0.302171,-0.611260,-0.285574,0.455435,1.585619,0.008844,0.823726,-0.019793,-0.566573,-0.064465,0.066916,1.759203,-0.002341,0.831627,0.377358,-0.407420,-0.055304,0.775812,1.406064,-0.116602,0.877762,-0.055733,-0.461337,-0.160843,0.527188,1.187212,-0.088936,0.974274,-0.008214,-0.206913,-0.041963,0.073406,1.182292,0.014065,0.824184,-0.015025,-0.565948,-0.192332,0.004310,1.712647,-0.083889,0.974898,0.026125,-0.204584,-0.086652,0.007541,1.055400
1194,9.950000,-0.011999,0.899020,-0.059234,-0.433718,-0.113910,0.781094,1.483149,-0.031063,0.869334,-0.115648,-0.479498,-0.119392,0.855679,1.475929,-0.026261,0.860666,-0.117831,-0.494653,-0.148242,1.025612,1.445965,0.005177,0.906245,-0.240923,-0.347346,-0.180918,1.221713,1.410244,-0.090203,0.953022,-0.125621,-0.260445,-0.214938,1.339304,1.335940,-0.056100,0.853345,-0.259070,-0.448931,-0.190243,1.182590,1.450935,-0.512508,0.827238,-0.001546,0.230241,-0.268647,1.200758,1.556502,-0.571618,0.696704,0.193944,0.387612,-0.370503,0.966282,1.451691,-0.506587,0.780812,0.260658,0.256438,-0.379573,0.817257,1.277938,-0.089082,0.829089,-0.124225,-0.537814,-0.152967,1.177367,1.388158,-0.724641,-0.606276,0.081896,0.317203,-0.099119,1.179237,1.266837,-0.636066,-0.373562,0.241070,0.630679,-0.168593,0.922111,1.193360,0.519353,0.672390,-0.179757,-0.495834,-0.308549,0.741184,1.155040,0.172033,0.849080,0.039168,-0.497930,-0.171039,0.783825,1.554734,-0.067869,0.729021,-0.297509,-0.612708,-0.286156,0.457835,1.591168,0.006960,0.823032,-0.020192,-0.567594,-0.064670,0.067209,1.759235,-0.006200,0.830858,0.372586,-0.413300,-0.056782,0.778363,1.411564,-0.119561,0.876649,-0.048993,-0.463456,-0.160265,0.527273,1.194552,-0.089663,0.974203,-0.007203,-0.206971,-0.041917,0.073275,1.182337,0.014048,0.824283,-0.015275,-0.565798,-0.192435,0.004224,1.712913,-0.084964,0.974744,0.025410,-0.204964,-0.086582,0.007651,1.055311
1195,9.958333,-0.011832,0.898407,-0.056380,-0.435369,-0.115110,0.783566,1.488523,-0.031101,0.868217,-0.111171,-0.482570,-0.120395,0.858201,1.481686,-0.026158,0.859096,-0.115221,-0.497990,-0.148648,1.028696,1.453132,0.006177,0.905914,-0.242124,-0.347358,-0.180906,1.225045,1.418406,-0.091215,0.953317,-0.127727,-0.257977,-0.214794,1.342444,1.343739,-0.054129,0.852866,-0.254979,-0.452411,-0.190065,1.185798,1.459015,-0.504476,0.832930,-0.000114,0.227446,-0.267694,1.204168,1.565119,-0.573677,0.694924,0.209651,0.379503,-0.374771,0.971958,1.460464,-0.502911,0.778688,0.277102,0.252864,-0.385648,0.824167,1.284921,-0.088493,0.826772,-0.121301,-0.542129,-0.153273,1.180688,1.395944,-0.727489,-0.601492,0.076298,0.321164,-0.100635,1.182654,1.274095,-0.644710,-0.372766,0.229861,0.626544,-0.173790,0.927311,1.198019,0.534413,0.667953,-0.173283,-0.488072,-0.316532,0.748756,1.158239,0.171347,0.846984,0.039927,-0.501660,-0.171976,0.786116,1.560323,-0.071670,0.728796,-0.293024,-0.614701,-0.286805,0.460004,1.596574,0.005042,0.822145,-0.019523,-0.568920,-0.064726,0.067406,1.759045,-0.009398,0.830890,0.367218,-0.417952,-0.058243,0.781016,1.416723,-0.122174,0.875806,-0.042095,-0.465043,-0.159524,0.527200,1.201854,-0.090592,0.974166,-0.005919,-0.206782,-0.042028,0.073065,1.182475,0.012427,0.823892,-0.015489,-0.566398,-0.192495,0.004273,1.712933,-0.085913,0.974783,0.024762,-0.204461,-0.086595,0.007755,1.055253
1196,9.966667,-0.011627,0.897895,-0.053790,-0.436757,-0.116386,0.786323,1.493912,-0.030419,0.867600,-0.108220,-0.484389,-0.121485,0.861002,1.487417,-0.026295,0.858406,-0.111021,-0.500121,-0.149128,1.031957,1.459652,0.006411,0.905785,-0.243642,-0.346628,-0.180677,1.228686,1.426465,-0.092381,0.953629,-0.129897,-0.255313,-0.214581,1.345828,1.351403,-0.052529,0.853757,-0.249189,-0.454142,-0.189823,1.189193,1.466837,-0.495837,0.838164,-0.000597,0.227213,-0.267081,1.207331,1.573252,-0.567847,0.696365,0.219540,0.380036,-0.378991,0.977603,1.468179,-0.515014,0.774223,0.276474,0.242697,-0.392741,0.833384,1.290144,-0.086201,0.824982,-0.116575,-0.546246,-0.153344,1.184369,1.403562,-0.730359,-0.596032,0.071727,0.325849,-0.101789,1.186343,1.281252,-0.651914,-0.372789,0.218569,0.623109,-0.178932,0.932875,1.202878,0.549624,0.662583,-0.164674,-0.481434,-0.324080,0.756527,1.161022,0.170233,0.845745,0.040112,-0.504111,-0.173031,0.788715,1.565891,-0.074496,0.726692,-0.288329,-0.619060,-0.287190,0.462349,1.601970,0.004400,0.820756,-0.020984,-0.570876,-0.064845,0.067715,1.758551,-0.013185,0.830865,0.361486,-0.422868,-0.059740,0.783931,1.421932,-0.124389,0.874971,-0.035017,-0.466612,-0.158403,0.527271,1.209235,-0.091295,0.974169,-0.004687,-0.206491,-0.042203,0.072839,1.182683,0.014159,0.823604,-0.016958,-0.566735,-0.192669,0.004168,1.713166,-0.086562,0.974914,0.023840,-0.203671,-0.086670,0.007840,1.055268
1197,9.975000,-0.011169,0.897313,-0.051225,-0.438269,-0.117805,0.788731,1.499223,-0.031167,0.866457,-0.104194,-0.487262,-0.122685,0.863452,1.493052,-0.025430,0.857007,-0.108203,-0.503174,-0.149976,1.034766,1.466701,0.007991,0.905659,-0.244058,-0.346632,-0.180775,1.231763,1.434409,-0.093498,0.953912,-0.131831,-0.252844,-0.214326,1.348848,1.359101,-0.050030,0.853946,-0.244908,-0.456392,-0.189849,1.192173,1.474703,-0.488568,0.842309,-0.001798,0.227628,-0.266630,1.210506,1.581428,-0.563787,0.697582,0.230685,0.377237,-0.382391,0.982874,1.475964,-0.502232,0.774109,0.292881,0.250477,-0.399232,0.840956,1.295996,-0.085857,0.824423,-0.111885,-0.548121,-0.153811,1.187393,1.411172,-0.732473,-0.590800,0.066957,0.331595,-0.102786,1.189904,1.288649,-0.658648,-0.372543,0.206844,0.620169,-0.183725,0.938504,1.207494,0.565818,0.654828,-0.157697,-0.475585,-0.331327,0.764582,1.163292,0.168888,0.844351,0.040549,-0.506856,-0.174210,0.791009,1.571395,-0.077899,0.725391,-0.283882,-0.622214,-0.287645,0.464350,1.607107,0.004015,0.819488,-0.021550,-0.572677,-0.064805,0.067871,1.757951,-0.016586,0.831866,0.355776,-0.425615,-0.061400,0.786454,1.427051,-0.126440,0.874298,-0.028034,-0.467794,-0.157087,0.527016,1.216373,-0.092047,0.974167,-0.003557,-0.206186,-0.042347,0.072651,1.182918,0.014598,0.822923,-0.018020,-0.567680,-0.192753,0.004149,1.713166,-0.087261,0.975036,0.022923,-0.202891,-0.086701,0.007935,1.055319
1198,9.983333,-0.010944,0.896616,-0.048962,-0.439958,-0.119177,0.791127,1.504607,-0.030079,0.866234,-0.100518,-0.488497,-0.123889,0.865883,1.498734,-0.025835,0.856746,-0.104554,-0.504368,-0.150305,1.037765,1.473295,0.008744,0.905916,-0.245201,-0.345133,-0.180550,1.235067,1.442372,-0.094966,0.954310,-0.133639,-0.249831,-0.213876,1.351959,1.366664,-0.048273,0.854910,-0.240242,-0.457255,-0.189648,1.195244,1.482429,-0.481300,0.847380,0.002277,0.224260,-0.266266,1.213452,1.589293,-0.558283,0.697540,0.240398,0.379430,-0.386763,0.988363,1.483676,-0.502043,0.771776,0.299422,0.250323,-0.405758,0.849803,1.300558,-0.085726,0.823070,-0.108740,-0.550802,-0.153790,1.190764,1.418775,-0.734989,-0.586510,0.060096,0.334942,-0.103540,1.193596,1.295939,-0.664820,-0.371256,0.194949,0.618206,-0.187752,0.944263,1.211792,0.578195,0.648252,-0.149043,-0.472489,-0.338145,0.773065,1.165181,0.167214,0.843667,0.041075,-0.508506,-0.175311,0.793276,1.576994,-0.081542,0.725369,-0.279474,-0.623767,-0.287916,0.466256,1.612018,0.003882,0.818264,-0.021370,-0.574433,-0.064731,0.067828,1.757431,-0.020506,0.832766,0.349973,-0.428486,-0.063043,0.788978,1.432220,-0.128285,0.874153,-0.020781,-0.467939,-0.155432,0.526793,1.223479,-0.092895,0.974107,-0.002328,-0.206109,-0.042359,0.072496,1.183110,0.015160,0.822411,-0.018799,-0.568381,-0.192875,0.004133,1.713168,-0.088108,0.975080,0.021965,-0.202417,-0.086652,0.008080,1.055338
1199,9.991667,-0.010403,0.896023,-0.047249,-0.441364,-0.120653,0.793531,1.510008,-0.030546,0.865563,-0.097277,-0.490311,-0.125188,0.868313,1.504336,-0.025192,0.856093,-0.101037,-0.506223,-0.151249,1.040440,1.480003,0.010325,0.906210,-0.245332,-0.344223,-0.180624,1.238048,1.450212,-0.096120,0.954738,-0.135451,-0.246757,-0.213479,1.354925,1.374276,-0.045990,0.855010,-0.237050,-0.458966,-0.189766,1.198064,1.490099,-0.474588,0.851452,0.004856,0.223099,-0.266025,1.216510,1.597179,-0.552922,0.696259,0.251828,0.382208,-0.390355,0.993813,1.490936,-0.499682,0.771190,0.306618,0.248130,-0.411283,0.858908,1.304081,-0.085465,0.823448,-0.102445,-0.551484,-0.154177,1.193734,1.426283,-0.736568,-0.581668,0.054514,0.340820,-0.104116,1.197418,1.303393,-0.668767,-0.369880,0.184476,0.617987,-0.191806,0.950400,1.216033,0.592116,0.640240,-0.140540,-0.468765,-0.345000,0.781389,1.166788,0.164480,0.843775,0.041121,-0.509214,-0.176562,0.795644,1.582570,-0.086655,0.730146,-0.274476,-0.619710,-0.287613,0.467996,1.616679,0.003599,0.817308,-0.020972,-0.575808,-0.064670,0.067758,1.757105,-0.024310,0.834077,0.344220,-0.430391,-0.064744,0.791418,1.437446,-0.130287,0.873714,-0.013555,-0.468471,-0.153650,0.526576,1.230556,-0.093288,0.974068,-0.001557,-0.206124,-0.042188,0.072455,1.183187,0.015485,0.822122,-0.019342,-0.568772,-0.192965,0.004113,1.713213,-0.088721,0.975051,0.020661,-0.202431,-0.086476,0.008232,1.055317
1200,10.000000,-0.010279,0.895501,-0.044740,-0.442685,-0.122207,0.795745,1.515200,-0.029319,0.865833,-0.094120,-0.490525,-0.126566,0.870563,1.509863,-0.025664,0.856536,-0.096708,-0.506295,-0.151774,1.043296,1.486222,0.010479,0.906642,-0.246333,-0.342360,-0.180434,1.241240,1.458008,-0.096995,0.955207,-0.136894,-0.243785,-0.213161,1.357941,1.381746,-0.045135,0.856325,-0.232365,-0.458996,-0.189721,1.200973,1.497575,-0.466851,0.855524,0.007059,0.223786,-0.265994,1.219027,1.604712,-0.546986,0.697288,0.261754,0.382204,-0.394179,0.999194,1.497095,-0.501321,0.766408,0.311985,0.252907,-0.418135,0.867894,1.308107,-0.085237,0.823100,-0.097895,-0.552863,-0.154147,1.197023,1.433727,-0.739282,-0.578495,0.044443,0.341805,-0.104479,1.201280,1.310696,-0.674016,-0.367061,0.172692,0.617371,-0.194755,0.956559,1.219586,0.605298,0.630552,-0.133693,-0.467060,-0.351330,0.790438,1.167849,0.162032,0.842835,0.041402,-0.511528,-0.177902,0.797688,1.587931,-0.086432,0.723143,-0.271289,-0.629282,-0.287576,0.469500,1.621296,0.002608,0.816585,-0.020712,-0.576847,-0.064645,0.067785,1.756976,-0.026867,0.836827,0.338020,-0.429815,-0.066511,0.793803,1.442469,-0.132727,0.873922,-0.005887,-0.467557,-0.151892,0.526111,1.237774,-0.092920,0.973987,-0.001521,-0.206674,-0.041788,0.072641,1.183081,0.015439,0.821963,-0.019377,-0.569002,-0.192972,0.004044,1.713315,-0.088476,0.975022,0.018856,-0.202852,-0.086265,0.008427,1.055271
1201,10.008333,-0.010451,0.895045,-0.042674,-0.443807,-0.123634,0.797957,1.520427,-0.030140,0.865649,-0.091000,-0.491388,-0.127886,0.872801,1.515384,-0.025080,0.856547,-0.092886,-0.507022,-0.152847,1.045835,1.492836,0.012397,0.907204,-0.247032,-0.340299,-0.180551,1.244084,1.465832,-0.098218,0.955842,-0.138226,-0.240029,-0.212662,1.360669,1.389133,-0.042733,0.857866,-0.228110,-0.458482,-0.189989,1.203630,1.505173,-0.459808,0.858586,0.009134,0.226546,-0.266443,1.221664,1.612184,-0.540760,0.697716,0.270032,0.384518,-0.397547,1.004652,1.502379,-0.499929,0.763647,0.317796,0.256750,-0.423840,0.877051,1.311247,-0.084978,0.823922,-0.092778,-0.552561,-0.154518,1.199880,1.441255,-0.740318,-0.574629,0.036299,0.347006,-0.104750,1.204858,1.318291,-0.679991,-0.364701,0.159877,0.615666,-0.197853,0.962821,1.222955,0.618320,0.620795,-0.125848,-0.465250,-0.357416,0.799954,1.168525,0.158705,0.842031,0.041879,-0.513851,-0.179147,0.799713,1.593302,-0.090324,0.727388,-0.266952,-0.625688,-0.287021,0.470811,1.625484,0.001377,0.816374,-0.020089,-0.577172,-0.064728,0.067774,1.757194,-0.030577,0.838582,0.331949,-0.430878,-0.068122,0.796200,1.447551,-0.134981,0.875182,0.002300,-0.464577,-0.149738,0.525829,1.244853,-0.091813,0.973913,-0.002286,-0.207504,-0.041197,0.073085,1.182781,0.015278,0.822309,-0.018899,-0.568522,-0.193009,0.003975,1.713483,-0.087674,0.974992,0.015184,-0.203649,-0.085983,0.008683,1.055174
