Frame,Time (Seconds),X.3,Y.3,Z.3
208,1.733333,-0.08246,0.746408,1.651735
209,1.741667,-0.082353,0.746709,1.651183
210,1.75,-0.082349,0.746793,1.650582
211,1.758333,-0.082301,0.747012,1.650028
212,1.766667,-0.082243,0.747181,1.649607
213,1.775,-0.082214,0.747361,1.649194
214,1.783333,-0.082232,0.747504,1.648841
215,1.791667,-0.082266,0.747612,1.648515
216,1.8,-0.082323,0.747775,1.648244
217,1.808333,-0.082427,0.747849,1.648017
218,1.816667,-0.082567,0.747833,1.647835
219,1.825,-0.082679,0.747872,1.647715
220,1.833333,-0.082793,0.747873,1.647646
221,1.841667,-0.082891,0.747852,1.647633
222,1.85,-0.082976,0.747796,1.647669
223,1.858333,-0.083075,0.747737,1.647701
224,1.866667,-0.08315,0.747622,1.647882
225,1.875,-0.08321,0.747414,1.648013
226,1.883333,-0.083382,0.747119,1.648118
227,1.891667,-0.083309,0.746917,1.648269
228,1.9,-0.083385,0.746548,1.648654
229,1.908333,-0.083409,0.746179,1.649
230,1.916667,-0.083491,0.745763,1.649351
231,1.925,-0.083538,0.745324,1.649738
232,1.933333,-0.083565,0.744869,1.650153
233,1.941667,-0.083633,0.744294,1.650687
234,1.95,-0.083649,0.743755,1.651115
235,1.958333,-0.083686,0.743272,1.65161
236,1.966667,-0.083705,0.742656,1.652014
237,1.975,-0.083719,0.742088,1.652476
238,1.983333,-0.083729,0.741477,1.652892
239,1.991667,-0.083748,0.740956,1.653485
240,2.0,-0.083798,0.740367,1.654103
241,2.008333,-0.083971,0.739666,1.654634
242,2.016667,-0.084094,0.739035,1.65526
243,2.025,-0.084222,0.738351,1.655847
244,2.033333,-0.084336,0.737621,1.656639
245,2.041667,-0.084394,0.73681,1.657374
246,2.05,-0.084601,0.736075,1.658108
247,2.058333,-0.084622,0.735161,1.658905
248,2.066667,-0.084643,0.734185,1.659711
249,2.075,-0.084656,0.733121,1.660611
250,2.083333,-0.084607,0.732192,1.661244
251,2.091667,-0.084547,0.731111,1.662014
252,2.1,-0.084482,0.72996,1.662845
253,2.108333,-0.084392,0.728739,1.663736
254,2.116667,-0.084371,0.727455,1.664593
255,2.125,-0.084769,0.726467,1.66568
256,2.133333,-0.08426,0.724893,1.666184
257,2.141667,-0.084077,0.723778,1.666704
258,2.15,-0.084106,0.722376,1.667554
259,2.158333,-0.084026,0.720914,1.668445
260,2.166667,-0.083788,0.719868,1.668542
261,2.175,-0.081908,0.713835,1.671215
262,2.183333,-0.08174,0.712415,1.672007
263,2.191667,-0.081583,0.711059,1.672975
264,2.2,-0.081395,0.709677,1.673543
265,2.208333,-0.082727,0.712976,1.67261
266,2.216667,-0.082525,0.711489,1.673424
267,2.225,-0.082251,0.710162,1.674283
268,2.233333,-0.081989,0.708866,1.675108
269,2.241667,-0.081699,0.707588,1.676011
270,2.25,-0.080916,0.705909,1.676627
271,2.258333,-0.080694,0.704736,1.677438
272,2.266667,-0.080414,0.703604,1.678296
273,2.275,-0.080056,0.702417,1.679057
274,2.283333,-0.08,0.701645,1.679841
275,2.291667,-0.07981,0.700552,1.680852
276,2.3,-0.079487,0.699372,1.681769
277,2.308333,-0.079112,0.698383,1.682741
278,2.316667,-0.078816,0.697866,1.683414
279,2.325,-0.078475,0.697458,1.684075
280,2.333333,-0.078064,0.697103,1.684617
281,2.341667,-0.07765,0.69683,1.685446
282,2.35,-0.07726,0.696682,1.686143
283,2.358333,-0.077093,0.696432,1.686491
284,2.366667,-0.076766,0.696366,1.687255
285,2.375,-0.076467,0.69637,1.687964
286,2.383333,-0.076175,0.69659,1.688771
287,2.391667,-0.07587,0.697012,1.689441
288,2.4,-0.075686,0.697506,1.690066
289,2.408333,-0.075423,0.698128,1.690854
290,2.416667,-0.075296,0.698975,1.691517
291,2.425,-0.075206,0.699734,1.692287
292,2.433333,-0.075498,0.700342,1.693501
293,2.441667,-0.07571,0.701832,1.693397
294,2.45,-0.075998,0.702201,1.695488
295,2.458333,-0.074992,0.703649,1.694581
296,2.466667,-0.074896,0.705964,1.694725
297,2.475,-0.07541,0.706522,1.695812
298,2.483333,-0.076247,0.708884,1.696946
299,2.491667,-0.076386,0.711002,1.697076
300,2.5,-0.076704,0.713193,1.697411
301,2.508333,-0.076993,0.7157,1.697575
302,2.516667,-0.077547,0.718202,1.697937
303,2.525,-0.078027,0.720944,1.698197
304,2.533333,-0.078704,0.723856,1.698574
305,2.541667,-0.07962,0.72682,1.699156
306,2.55,-0.080377,0.730016,1.699456
307,2.558333,-0.081489,0.733088,1.7002
308,2.566667,-0.081596,0.736988,1.699454
309,2.575,-0.082996,0.740081,1.700313
310,2.583333,-0.084553,0.743095,1.701227
311,2.591667,-0.086291,0.746096,1.702293
312,2.6,-0.088304,0.748942,1.703589
313,2.608333,-0.090406,0.751552,1.704931
314,2.616667,-0.092727,0.753786,1.706524
315,2.625,-0.095412,0.755902,1.708385
316,2.633333,-0.097838,0.757301,1.710266
317,2.641667,-0.100728,0.758794,1.7122
318,2.65,-0.103878,0.75963,1.713869
319,2.658333,-0.106846,0.760395,1.715382
320,2.666667,-0.10979,0.760675,1.716778
321,2.675,-0.112285,0.760315,1.717818
322,2.683333,-0.114548,0.759773,1.719068
323,2.691667,-0.11625,0.758998,1.720606
324,2.7,-0.1177,0.757912,1.722294
325,2.708333,-0.118923,0.756283,1.724322
326,2.716667,-0.119761,0.754636,1.726099
327,2.725,-0.120547,0.753108,1.728068
328,2.733333,-0.120993,0.750841,1.729733
329,2.741667,-0.121579,0.748279,1.731372
330,2.75,-0.122279,0.745615,1.733142
331,2.758333,-0.123182,0.742664,1.734807
332,2.766667,-0.124085,0.739643,1.736272
333,2.775,-0.125003,0.736263,1.737584
334,2.783333,-0.126323,0.732201,1.739085
335,2.791667,-0.126323,0.730375,1.739608
336,2.8,-0.126504,0.727368,1.740534
337,2.808333,-0.126474,0.724589,1.741439
338,2.816667,-0.126334,0.721908,1.742248
339,2.825,-0.125963,0.719606,1.742983
340,2.833333,-0.125496,0.717325,1.743552
341,2.841667,-0.125,0.714845,1.743828
342,2.85,-0.124529,0.712599,1.744055
343,2.858333,-0.123844,0.710358,1.744132
344,2.866667,-0.123286,0.708158,1.744057
345,2.875,-0.122948,0.706042,1.743813
346,2.883333,-0.122914,0.703069,1.74424
347,2.891667,-0.122441,0.70143,1.743652
348,2.9,-0.121961,0.699917,1.742692
349,2.908333,-0.121504,0.698543,1.74145
350,2.916667,-0.120959,0.697403,1.740112
351,2.925,-0.120559,0.696515,1.738306
352,2.933333,-0.120095,0.696029,1.736185
353,2.941667,-0.119737,0.695484,1.733476
354,2.95,-0.119219,0.695966,1.730479
355,2.958333,-0.119059,0.69564,1.727028
356,2.966667,-0.118739,0.696033,1.723247
357,2.975,-0.118313,0.696661,1.719088
358,2.983333,-0.118327,0.697923,1.714284
359,2.991667,-0.11793,0.698786,1.709607
360,3.0,-0.11752,0.700025,1.704615
361,3.008333,-0.117613,0.702575,1.698944
362,3.016667,-0.11692,0.704186,1.692207
363,3.025,-0.116603,0.706753,1.685353
364,3.033333,-0.115521,0.709943,1.677467
365,3.041667,-0.115114,0.713863,1.669223
366,3.05,-0.114601,0.717529,1.660475
367,3.058333,-0.114259,0.721495,1.651423
368,3.066667,-0.114162,0.725607,1.642281
369,3.075,-0.114454,0.729564,1.632926
370,3.083333,-0.114883,0.733631,1.623442
371,3.091667,-0.115626,0.737561,1.614106
372,3.1,-0.116716,0.741396,1.605094
373,3.108333,-0.117932,0.745613,1.595851
374,3.116667,-0.119507,0.749654,1.586712
375,3.125,-0.121404,0.75363,1.577982
376,3.133333,-0.123861,0.757305,1.569505
377,3.141667,-0.126632,0.761156,1.561238
378,3.15,-0.129836,0.764779,1.553455
379,3.158333,-0.133494,0.768195,1.546206
380,3.166667,-0.137444,0.77167,1.539403
381,3.175,-0.141727,0.775229,1.533208
382,3.183333,-0.146259,0.779055,1.527462
383,3.191667,-0.150767,0.782991,1.521908
384,3.2,-0.155358,0.787071,1.516746
385,3.208333,-0.159993,0.791205,1.511898
386,3.216667,-0.164488,0.795467,1.507404
387,3.225,-0.168616,0.799902,1.503223
388,3.233333,-0.172427,0.804557,1.49963
389,3.241667,-0.175846,0.809212,1.496502
390,3.25,-0.178938,0.813909,1.493833
391,3.258333,-0.181656,0.81849,1.491615
392,3.266667,-0.184017,0.82304,1.489738
393,3.275,-0.186003,0.827453,1.4882
394,3.283333,-0.187655,0.831762,1.486845
395,3.291667,-0.188958,0.835938,1.485748
396,3.3,-0.18997,0.839915,1.484796
397,3.308333,-0.190838,0.84379,1.483927
398,3.316667,-0.191608,0.847436,1.483146
399,3.325,-0.192218,0.850966,1.482439
400,3.333333,-0.192843,0.854304,1.481966
401,3.341667,-0.193412,0.857525,1.481321
402,3.35,-0.193901,0.86067,1.480868
403,3.358333,-0.194425,0.863654,1.48022
404,3.366667,-0.19491,0.866517,1.479551
405,3.375,-0.195382,0.869331,1.47908
406,3.383333,-0.195704,0.871912,1.478401
407,3.391667,-0.195971,0.874352,1.477631
408,3.4,-0.19599,0.87652,1.47672
409,3.408333,-0.195572,0.878614,1.475577
410,3.416667,-0.19595,0.880141,1.475353
411,3.425,-0.196121,0.881519,1.475001
412,3.433333,-0.195778,0.883235,1.474006
413,3.441667,-0.195366,0.884552,1.473172
414,3.45,-0.195022,0.885625,1.472258
415,3.458333,-0.194503,0.886686,1.471205
416,3.466667,-0.19394,0.887449,1.470142
417,3.475,-0.193359,0.887941,1.468969
418,3.483333,-0.192662,0.888213,1.467784
419,3.491667,-0.191855,0.888479,1.466519
420,3.5,-0.19099,0.88874,1.465236
421,3.508333,-0.190124,0.888894,1.464026
422,3.516667,-0.189311,0.889194,1.462787
423,3.525,-0.188526,0.889559,1.461603
424,3.533333,-0.187789,0.890072,1.460453
425,3.541667,-0.186937,0.89067,1.459247
426,3.55,-0.186177,0.89111,1.458047
427,3.558333,-0.185511,0.891361,1.457318
428,3.566667,-0.184607,0.892004,1.455851
429,3.575,-0.183851,0.892482,1.454458
430,3.583333,-0.182919,0.892928,1.453387
431,3.591667,-0.181866,0.893151,1.4527
432,3.6,-0.180898,0.893495,1.451768
433,3.608333,-0.179768,0.893911,1.451048
434,3.616667,-0.178754,0.894289,1.450359
435,3.625,-0.177699,0.894906,1.449735
436,3.633333,-0.176677,0.89547,1.449234
437,3.641667,-0.175745,0.896016,1.448784
438,3.65,-0.174869,0.896715,1.448453
439,3.658333,-0.17403,0.897363,1.448117
440,3.666667,-0.173205,0.898119,1.44783
441,3.675,-0.172358,0.898929,1.447597
442,3.683333,-0.171409,0.899654,1.447344
443,3.691667,-0.170459,0.90038,1.447164
444,3.7,-0.169419,0.90118,1.447036
445,3.708333,-0.168473,0.901769,1.446993
446,3.716667,-0.167531,0.902508,1.447015
447,3.725,-0.166645,0.902944,1.447007
448,3.733333,-0.165745,0.90342,1.447061
449,3.741667,-0.164954,0.903851,1.447275
450,3.75,-0.164193,0.904225,1.447514
451,3.758333,-0.163546,0.904552,1.447851
452,3.766667,-0.162903,0.905067,1.448303
453,3.775,-0.162254,0.905471,1.44877
454,3.783333,-0.161645,0.905926,1.449319
455,3.791667,-0.161012,0.906402,1.449884
456,3.8,-0.16042,0.9068,1.45046
457,3.808333,-0.159797,0.907257,1.451046
458,3.816667,-0.159224,0.907643,1.45154
459,3.825,-0.158708,0.908129,1.452185
460,3.833333,-0.158285,0.908434,1.45273
